Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
620,1840,0,1364,0,1840,0
621,2200,0,1366,0,2200,0
622,1830,0,1581,0,1830,0
623,2310,0,1687,0,2310,0
624,2360,0,1813,0,2360,0
625,1910,0,1518,5,0,1910,0
626,1780,0,1445,5,0,1780,0
627,2510,0,1828,0,2510,0
628,2900,0,1864,5,0,2900,0
629,1990,0,-168,0,1990,0
630,2480,0,1572,5,0,2480,0
631,2480,0,1926,5,0,2480,0
632,2330,0,1549,5,0,2330,0
633,2460,0,1811,5,0,2460,0
634,2500,0,1505,0,2500,0
635,1900,0,1595,0,1900,0
636,1840,0,1723,0,1840,0
637,2130,0,1903,5,0,2130,0
638,1720,0,1523,0,1720,0
639,2410,0,1732,0,2410,0
640,1880,0,1671,0,1880,0
641,3430,0,2029,5,0,3430,0
642,2780,0,1948,5,0,2780,0
643,2690,0,1416,0,2690,0
644,2030,0,1564,0,2030,0
645,2230,0,1471,5,0,2230,0
646,2360,0,1446,0,2360,0
647,2940,0,2082,5,0,2940,0
648,1770,0,1005,0,1770,0
649,2200,0,1929,5,0,2200,0
650,2080,0,1400,5,0,2080,0
651,2000,0,1241,0,2000,0
652,2100,0,1820,5,0,2100,0
653,3890,0,1984,0,3890,0
654,1880,0,1650,5,0,1880,0
655,1830,0,1546,0,1830,0
656,2040,0,1605,5,0,2040,0
657,3410,0,1882,5,0,3410,0
658,1780,0,1547,5,0,1780,0
659,1890,0,1362,0,1890,0
660,3360,0,1116,5,0,3360,0
661,2460,0,1843,0,2460,0
662,3620,0,1824,5,0,3620,0
663,1970,0,1743,0,1970,0
664,1850,0,1550,5,0,1850,0
665,2140,0,1799,0,2140,0
666,2400,0,1797,5,0,2400,0
667,1780,0,1421,0,1780,0
668,1690,0,1354,5,0,1690,0
669,1850,0,1665,5,0,1850,0
670,2010,0,1711,5,0,2010,0
671,1870,0,1514,0,1870,0
672,2110,0,1626,5,0,2110,0
673,1910,0,1383,5,0,1910,0
674,1880,0,1651,0,1880,0
675,5920,0,2530,5,0,5920,0
676,1600,0,1226,5,0,1600,0
677,5070,0,2343,0,5070,0
678,2290,0,1775,0,2290,0
679,2240,0,1492,5,0,2240,0
680,2420,0,601,0,2420,0
681,1970,0,1594,5,0,1970,0
682,2510,0,1829,0,2510,0
683,2580,0,1600,0,2580,0
684,2500,0,1744,5,0,2500,0
685,1890,0,1461,5,0,1890,0
686,2430,0,1783,5,0,2430,0
687,2380,0,1338,0,2380,0
688,1610,0,1407,5,0,1610,0
689,1640,0,1302,5,0,1640,0
690,2010,0,1585,5,0,2010,0
691,5950,0,2264,0,5950,0
692,2550,0,1789,0,2550,0
693,2380,0,1736,0,2380,0
694,2140,0,1503,0,2140,0
695,1820,0,1454,0,1820,0
696,2180,0,1579,0,2180,0
697,3740,0,2360,5,0,3740,0
698,3620,0,2283,5,0,3620,0
699,4060,0,2146,0,4060,0
700,3970,0,2537,5,0,3970,0
701,3550,0,2492,5,0,3550,0
702,2020,0,1611,0,2020,0
703,3560,0,2221,0,3560,0
704,2010,0,1732,0,2010,0
705,2510,0,1938,0,2510,0
706,4030,0,2668,0,4030,0
707,2700,0,1935,0,2700,0
708,2900,0,1829,0,2900,0
709,2260,0,1711,5,0,2260,0
710,2270,0,1504,0,2270,0
711,3410,0,1682,5,0,3410,0
712,2010,0,1464,5,0,2010,0
713,3200,0,1816,5,0,3200,0
714,3620,0,1474,0,3620,0
715,1610,0,916,5,0,1610,0
716,2220,0,-455,0,2220,0
717,3460,0,506,5,0,3460,0
718,2500,0,1783,0,2500,0
719,2260,0,1914,5,0,2260,0
720,2060,0,1795,0,2060,0
721,1930,0,1311,0,1930,0
722,2180,0,1840,0,2180,0
723,1970,0,1646,0,1970,0
724,1910,0,1643,5,0,1910,0
725,2010,0,1573,0,2010,0
726,2260,0,1866,0,2260,0
727,3350,0,2133,0,3350,0
728,2000,0,1655,5,0,2000,0
729,3410,0,1495,5,0,3410,0
730,2110,0,1583,0,2110,0
